track_id,condition,frame,time_min,x_um,y_um
C1677,control,10,10,44.29818150942208,10.854202719481357
C1677,control,11,11,42.62680640883187,11.732980981907945
C1677,control,12,12,39.038345506681644,9.377655342129009
C1677,control,13,13,40.85150520657527,9.480194283189137
C1677,control,14,14,41.32507828088812,9.532290568686514
C1677,control,15,15,39.73351895528139,7.394494775727572
C1677,control,16,16,37.681911724223895,4.421079355826668
C1677,control,17,17,36.238228117112,2.684055548815895
C1677,control,18,18,30.736403392625384,1.3083588130397175
C1677,control,19,19,31.996842506980876,6.178223108708494
C1677,control,20,20,24.969134177672213,7.912948587816404
C1677,control,21,21,20.302375505414936,11.70853639968422
C1677,control,22,22,22.744454076433037,13.412779035373994
C1677,control,23,23,25.96372961490434,9.9037473779298
C1677,control,24,24,24.610471094285288,8.529006562867991
C1677,control,25,25,24.204222146463696,9.442769846555175
C1677,control,26,26,21.00617978277411,14.308312663228396
C1677,control,27,27,16.683999560015526,17.76056150747155
C1677,control,28,28,16.132971865168248,16.303026241308952
C1677,control,29,29,17.984834087816015,11.65404067116059
C1678,control,0,0,85.0611773841403,159.1420756748934
C1678,control,1,1,83.00268668489173,159.5683115772812
C1678,control,2,2,86.06541010947984,165.730582463835
C1678,control,3,3,82.77858669439868,157.7295784238926
C1678,control,4,4,84.99424624211595,155.84307473784136
C1678,control,5,5,87.78660225289987,159.91805828661435
C1678,control,6,6,91.03802405587702,154.8238370116282
C1678,control,7,7,88.1866655407068,156.7593241856356
C1678,control,8,8,84.18653931401604,158.1434597778928
C1678,control,9,9,80.94294697921347,162.36618847808037
C1678,control,10,10,81.9313024971231,161.81809579813938
C1678,control,11,11,83.15988863267754,155.1169022599366
C1678,control,12,12,81.91118169263231,152.13121880148327
C1678,control,13,13,85.16345170442791,146.8153645111998
C1678,control,14,14,82.28491623373138,147.57735322804055
C1678,control,15,15,88.55196497132536,147.4621429509777
C1678,control,16,16,89.14188209663556,152.00191632526366
C1678,control,17,17,91.8564887801628,151.71764178366377
C1678,control,18,18,94.43762335956815,146.9231036439006
C1678,control,19,19,92.76770830092303,144.4900324660142
C1678,control,20,20,90.9528336122488,143.57150800218068
C1678,control,21,21,94.27398786683447,147.39759063600104
C1678,control,22,22,95.71001863237224,148.74445271194617
C1678,control,23,23,98.08420584485654,150.2316740976943
C1678,control,24,24,101.01801666623766,152.39550744204237
C1678,control,25,25,102.8402837675045,154.17655394245477
C1678,control,26,26,98.10305269817792,153.8298827979704
C1678,control,27,27,99.03818347716653,155.28878202451514
C1678,control,28,28,96.06787745496318,156.31309099727775
C1678,control,29,29,95.89681100961548,158.61747148788368
C1679,control,0,0,75.548430416575,14.76074014055737
C1679,control,1,1,70.43776176718096,13.074969369722885
C1679,control,2,2,70.22913852568446,12.328205960281062
C1679,control,3,3,64.74581729092992,15.479186421106055
C1679,control,4,4,72.06691718565871,17.30915495935047
C1679,control,5,5,73.29086300401057,21.724031321611392
C1679,control,6,6,71.56324657500801,26.209429875586387
C1679,control,7,7,69.51559944288462,31.015949020087454
C1679,control,8,8,73.22859480121889,33.666536706812
C1679,control,9,9,68.50063631600268,40.841769289609516
C1679,control,10,10,70.14997750694982,45.43365040839163
C1679,control,11,11,68.25094813900067,44.12979418244211
C1679,control,12,12,64.83388041488475,48.19856231516195
C1679,control,13,13,65.96108548161503,49.27716666614935
C1679,control,14,14,60.654844281910584,51.54007456100873
C1679,control,15,15,62.055993482764464,48.90685291150928
C1679,control,16,16,62.545348692021,52.15398901625209
C1679,control,17,17,64.02869969603071,49.313487208972674
C1679,control,18,18,63.81718909872858,51.996987820833496
C1679,control,19,19,58.95700464933783,57.24459013051528
C1679,control,20,20,60.12216420562099,61.31026261056963
C1679,control,21,21,61.072516409958496,66.45521709682107
C1679,control,22,22,62.53429906809816,73.58502453026989
C1679,control,23,23,64.8347150226614,76.65388238934953
C1679,control,24,24,66.25640786463424,77.70107039084276
C1679,control,25,25,64.71240686861361,78.19142079723926
C1679,control,26,26,69.41276620102481,80.07441612159911
C1679,control,27,27,71.25875815808955,75.01523346369473
C1679,control,28,28,76.4525210606053,73.64826612092048
C1679,control,29,29,68.37074438064074,65.97086400657028
C1680,control,0,0,52.684261916898414,145.52308968330243
C1680,control,1,1,53.288832307309185,150.24133699555034
C1680,control,2,2,50.35200084680034,152.27844167658859
C1680,control,3,3,45.06059774211606,158.94815486999957
C1680,control,4,4,46.463375609476074,160.63401803880546
C1680,control,5,5,49.79516292768133,154.02068004806634
C1680,control,6,6,52.34942609674276,152.24897761426283
C1680,control,7,7,53.31113406836673,150.4526280974349
C1680,control,8,8,56.14198240468437,148.9860128859758
C1680,control,9,9,57.15217349007666,150.44980997089002
C1680,control,10,10,52.2908629235811,146.9398338123442
C1680,control,11,11,46.95939094823334,140.34121993240356
C1680,control,12,12,47.55378799813062,140.9311709607731
C1680,control,13,13,43.90953361999678,137.66740842491322
C1680,control,14,14,43.87520907515848,138.66512746583
C1680,control,15,15,41.701181110512195,137.31600786923946
C1680,control,16,16,39.24931366755127,137.71883691579635
C1680,control,17,17,39.84972910195077,138.91223593167703
C1680,control,18,18,37.659155314742776,135.68566284497942
C1680,control,19,19,34.13099061445901,135.45399437861124
C1680,control,20,20,33.78778596858675,136.93238869422217
C1680,control,21,21,30.90325089574085,134.0342061172996
C1680,control,22,22,35.630019232939176,132.04267845340442
C1680,control,23,23,33.67981185815317,134.66704089116752
C1680,control,24,24,37.73992501112377,126.27896845523728
C1680,control,25,25,34.624457335608,130.93475812983397
C1680,control,26,26,32.79198543621109,130.27131663233445
C1680,control,27,27,35.699704983064294,135.02386442893004
C1680,control,28,28,35.65938827278053,135.9919886913416
C1680,control,29,29,39.723008801321086,131.44005539474736
C1681,control,0,0,142.55025286032637,157.77494514804383
C1681,control,1,1,145.77335419086023,155.94203240735104
C1681,control,2,2,147.71212365981188,156.7625179675594
C1681,control,3,3,144.5897414980928,154.60344908949045
C1681,control,4,4,147.26208717577163,151.97728183743058
C1681,control,5,5,146.72342090795286,150.67905425523338
C1681,control,6,6,149.57093630048533,144.14362338436547
C1681,control,7,7,144.71655128036846,151.1159620618119
C1681,control,8,8,147.84380734517555,148.20525981569733
C1681,control,9,9,147.86528319983248,147.1531753710055
C1681,control,10,10,145.42236075989882,145.0469818574844
C1681,control,11,11,144.76339805759082,146.24121756335614
C1681,control,12,12,141.3346290798678,148.08556005610356
C1681,control,13,13,143.70602052102296,147.44516110900162
C1681,control,14,14,147.0244326383171,147.34166504862256
C1681,control,15,15,150.83240077796285,150.20117029960133
C1681,control,16,16,150.28428433743278,150.74150816154227
C1681,control,17,17,148.05181853758495,154.95136450633973
C1681,control,18,18,153.22878603435004,155.23533487382076
C1681,control,19,19,156.91431887735277,153.83741538801416
C1681,control,20,20,156.5279472128455,153.72972250022957
C1681,control,21,21,154.57026873633671,152.0541019963489
C1681,control,22,22,152.12484729694492,148.25033502402235
C1681,control,23,23,155.26412066514519,144.2008675504274
C1681,control,24,24,152.04869088323906,146.9279337262181
C1681,control,25,25,150.61340554464812,143.33770113423222
C1681,control,26,26,148.10792892819686,145.1409497017271
C1681,control,27,27,147.20390611122426,148.92658867650303
C1681,control,28,28,148.67694410025922,155.26252025863053
C1681,control,29,29,152.9784323847389,156.6509399644818
C1682,control,0,0,7.556047533453558,179.45975092597993
C1682,control,1,1,7.4811435773385035,181.99209446062318
C1682,control,2,2,7.054592468919426,183.3869186580677
C1682,control,3,3,7.25031887638612,181.4611522161731
C1682,control,4,4,1.9163310014918045,177.90962154653002
C1682,control,5,5,4.536614325309268,182.88302039645416
C1682,control,6,6,1.5021402551895844,182.18978538569166
C1682,control,7,7,6.656493679398956,177.31296314575965
C1682,control,8,8,8.596660821902141,178.65394441329198
C1682,control,9,9,4.564786121002282,179.65144075049136
C1682,control,10,10,5.810565434642655,182.3988388781854
C1682,control,11,11,5.334366168462059,178.7208568324116
C1682,control,12,12,5.422085403705288,178.42075016357853
C1682,control,13,13,3.9041005464266023,180.86962181637833
C1682,control,14,14,3.810946057927521,187.63058861761908
C1682,control,15,15,0.6519048152902087,188.1275913082942
C1682,control,16,16,5.761244082456528,189.23299902053552
C1682,control,17,17,3.9553207704454074,189.43633289323898
C1682,control,18,18,4.595138338533639,192.9233000767874
C1682,control,19,19,7.402955970074697,192.45323147938126
C1682,control,20,20,9.583474154803449,191.3271882486952
C1682,control,21,21,9.477706701142699,193.14311312064308
C1682,control,22,22,15.22511627205936,191.4900851118214
C1682,control,23,23,10.1516979900578,194.20162562177964
C1682,control,24,24,12.522555796613041,197.23555634049208
C1682,control,25,25,16.19421755254509,196.00887491205197
C1682,control,26,26,19.059165327450017,196.08349742690353
C1682,control,27,27,15.21400573810877,195.6474360276417
C1682,control,28,28,14.260776274668487,196.9609553155702
C1682,control,29,29,15.91544502498774,189.74681615820032
C1683,control,0,0,165.3400089633729,127.37934844827183
C1683,control,1,1,169.7869941913634,125.75323583976639
C1683,control,2,2,171.08871629796639,126.41120953920003
C1683,control,3,3,172.4436581031962,127.30895409321406
C1683,control,4,4,169.5932738335905,125.76406477449788
C1683,control,5,5,170.98369282831197,116.40354580455173
C1683,control,6,6,163.45071523286683,116.12866575071459
C1683,control,7,7,161.51310611368697,110.60142466996491
C1683,control,8,8,163.06677676783366,110.48589069466209
C1683,control,9,9,168.73626355090994,112.25887865064999
C1683,control,10,10,171.85834746703182,108.24494047920427
C1683,control,11,11,173.42242011112847,101.4668009340401
C1683,control,12,12,172.96819164057692,106.82585236934878
C1683,control,13,13,170.06634876673357,111.82413584523465
C1683,control,14,14,170.98960425546665,112.8761274812725
C1683,control,15,15,166.78688576084122,109.54845941606777
C1683,control,16,16,162.78171991642486,115.18370000786338
C1683,control,17,17,166.42214716394255,113.2907538186183
C1683,control,18,18,161.63747124738896,114.00021067154795
C1683,control,19,19,158.51155891164933,114.70156035124741
C1683,control,20,20,152.52416934977103,115.86013280863646
C1683,control,21,21,154.98344514560728,118.05998470277406
C1683,control,22,22,158.00587170341427,117.82337199302526
C1683,control,23,23,162.47792239645574,115.85567070276149
C1683,control,24,24,165.22162241536748,118.10861011061891
C1683,control,25,25,160.58665318112782,119.71736930615374
C1683,control,26,26,160.7673909771598,119.97885646166789
C1683,control,27,27,154.31293060609545,119.55241452068712
C1683,control,28,28,155.01665717563353,113.72303293899434
C1683,control,29,29,155.808034905324,114.1062954678631
C1684,control,0,0,13.51681489703247,101.00472541754748
C1684,control,1,1,14.390850322249598,97.50014543095921
C1684,control,2,2,10.985360573144462,100.67405772913837
C1684,control,3,3,8.297323077880671,96.47979755676897
C1684,control,4,4,5.236039018245341,97.51647839720675
C1684,control,5,5,9.751024345525863,96.8834249678301
C1684,control,6,6,8.278989580659415,95.63362067009626
C1684,control,7,7,7.254928521370488,95.59110491310857
C1684,control,8,8,4.35832524586346,94.70458872500667
C1684,control,9,9,1.4935341901596608,88.75387434482616
C1684,control,10,10,2.066782697060683,90.24871461110568
C1684,control,11,11,4.596454135761624,97.3774714718852
C1684,control,12,12,4.351495404047228,100.96083058215571
C1684,control,13,13,2.0659427797978487,105.72632740635049
C1684,control,14,14,2.7388823034931167,108.41245695205622
C1684,control,15,15,0.7506671464316734,107.99701187662735
C1684,control,16,16,1.0349769240517048,113.13621377705435
C1684,control,17,17,0.3504183344011308,115.40299240930544
C1684,control,18,18,4.152451381941077,115.9849272205536
C1684,control,19,19,2.216764788249975,119.18643011451626
C1684,control,20,20,1.2517993997862076,114.64856945747468
C1684,control,21,21,0.548283689009621,119.68797945581446
C1684,control,22,22,1.5173090091969925,119.57807601251689
C1684,control,23,23,3.645992397131028,120.80507715100838
C1684,control,24,24,9.596065015730993,120.5715246537903
C1684,control,25,25,8.019712082811376,124.29011839471269
C1684,control,26,26,10.807506652126811,128.33795961768234
C1684,control,27,27,11.235621535056477,121.72449415144318
C1684,control,28,28,7.706109745704985,118.88455330695035
C1684,control,29,29,6.744497410449239,124.42873735602988
C1685,control,0,0,142.60944517990913,122.63584855212378
C1685,control,1,1,135.78665225338347,122.15603700611393
C1685,control,2,2,138.81964018731088,114.13868451101123
C1685,control,3,3,132.40530527948025,112.97648544499424
C1685,control,4,4,136.89374651078225,109.17855317904665
C1685,control,5,5,136.98347366563456,111.33515629267048
C1685,control,6,6,139.7941829274109,111.01789827295865
C1685,control,7,7,141.04672424824363,114.83062813538358
C1685,control,8,8,146.92869143487303,108.9391345768568
C1685,control,9,9,148.90821528950957,108.67030704828967
C1685,control,10,10,150.9629951394699,109.65929637054055
C1685,control,11,11,150.4591424500339,108.08644426415117
C1685,control,12,12,150.93389484531363,108.7356215330906
C1685,control,13,13,150.72421233830306,110.6243097332089
C1685,control,14,14,155.57613024276532,109.83279278226881
C1685,control,15,15,160.06105036223266,112.04645561501731
C1685,control,16,16,161.90404570917102,113.33101383209667
C1685,control,17,17,163.48110516774807,114.16175837645179
C1685,control,18,18,166.84967199987094,113.977894635644
C1685,control,19,19,165.91767856726491,117.23830711268182
C1685,control,20,20,162.95297570867893,117.15148464653623
C1685,control,21,21,162.76086456054168,118.55865312074849
C1685,control,22,22,160.02703306585582,125.0167631193237
C1685,control,23,23,159.37081841137137,125.0356137381086
C1685,control,24,24,159.20938049470155,128.3102275799868
C1685,control,25,25,157.33987955071782,127.88238008761812
C1685,control,26,26,156.97002647111682,132.5318900998348
C1685,control,27,27,156.0176359332892,131.84340591930842
C1685,control,28,28,150.22328760886717,131.1762859637317
C1685,control,29,29,147.82522701692625,128.2561319068431
C1686,control,0,0,162.17939982058127,1.8442041938758091
C1686,control,1,1,162.67258828707972,5.75824065305235
C1686,control,2,2,159.1912932339059,9.319279362944322
C1686,control,3,3,161.37441358503358,11.444311649565842
